# DEZE GEGEVENS MOGEN VRIJ WORDEN GEBRUIKT MITS DE VOLGENDE BRONVERMELDING WORDT GEGEVEN:
# KONINKLIJK NEDERLANDS METEOROLOGISCH INSTITUUT (KNMI)
# 
# THESE DATA CAN BE USED FREELY PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED:
# ROYAL NETHERLANDS METEOROLOGICAL INSTITUTE
# STN         NAME
# 550         De Bilt     
# RD        : 24-uur som van de neerslag in tiende millimeters van 08.00 voorafgaande dag- 08.00 UTC huidige dag
# SX        : codecijfer sneeuwdek om 08.00 uur UTC/code for the snow cover at 08.00 UTC
# STN,YYYYMMDD,   RD,   SX
  550,19600101,    0,    0
  550,19600102,   25,    0
  550,19600103,    7,    0
  550,19600104,    1,    0
  550,19600105,   14,    0
  550,19600106,   49,    0
  550,19600107,    7,    0
  550,19600108,    3,    0
  550,19600109,    7,    0
  550,19600110,    0,    0
  550,19600111,   16,  997
  550,19600112,    2,  997
  550,19600113,    1,  997
  550,19600114,    9,    2
  550,19600115,   13,    4
  550,19600116,    0,    2
  550,19600117,   12,    2
  550,19600118,    4,    2
  550,19600119,    1,  997
  550,19600120,   32,    0
  550,19600121,   12,    0
  550,19600122,   25,    0
  550,19600123,    0,    0
  550,19600124,   39,    0
  550,19600125,   47,    0
  550,19600126,   96,    0
  550,19600127,    1,    0
  550,19600128,   39,    0
  550,19600129,   11,    0
  550,19600130,  157,    0
  550,19600131,  114,    4
  550,19600201,   25,    2
  550,19600202,    0,  997
  550,19600203,    2,    0
  550,19600204,   10,    0
  550,19600205,  116,    0
  550,19600206,    3,    0
  550,19600207,    0,    0
  550,19600208,    0,    0
  550,19600209,    0,    0
  550,19600210,    0,    0
  550,19600211,   48,    0
  550,19600212,    0,    0
  550,19600213,    0,    0
  550,19600214,    3,  997
  550,19600215,   49,    2
  550,19600216,   14,    2
  550,19600217,   14,    2
  550,19600218,    0,    0
  550,19600219,    0,    0
  550,19600220,    6,    0
  550,19600221,   36,    0
  550,19600222,   10,    0
  550,19600223,   52,    0
  550,19600224,    2,    0
  550,19600225,    0,    0
  550,19600226,   26,    0
  550,19600227,   50,    0
  550,19600228,    1,    0
  550,19600229,    0,  999
  550,19600301,    1,    0
  550,19600302,   50,    0
  550,19600303,   41,    0
  550,19600304,   13,    0
  550,19600305,    0,    0
  550,19600306,    0,    0
  550,19600307,    0,    0
  550,19600308,    0,    0
  550,19600309,    0,    0
  550,19600310,   37,    0
  550,19600311,    7,    0
  550,19600312,    1,    0
  550,19600313,   48,    0
  550,19600314,    0,    0
  550,19600315,   18,    0
  550,19600316,    0,    0
  550,19600317,    0,    0
  550,19600318,    0,    0
  550,19600319,    0,    0
  550,19600320,    0,    0
  550,19600321,    0,    0
  550,19600322,    1,    0
  550,19600323,    1,    0
  550,19600324,    0,    0
  550,19600325,    0,    0
  550,19600326,   19,    0
  550,19600327,   25,    0
  550,19600328,    4,    0
  550,19600329,    0,    0
  550,19600330,    0,    0
  550,19600331,    0,    0
  550,19600401,    0,    0
  550,19600402,    1,    0
  550,19600403,    0,    0
  550,19600404,    3,    0
  550,19600405,    0,    0
  550,19600406,    0,    0
  550,19600407,    0,    0
  550,19600408,  183,    0
  550,19600409,    2,    0
  550,19600410,    4,    0
  550,19600411,    1,    0
  550,19600412,    1,    0
  550,19600413,    5,    0
  550,19600414,    9,    0
  550,19600415,    0,    0
  550,19600416,    1,    0
  550,19600417,   34,    0
  550,19600418,    0,    0
  550,19600419,    5,    0
  550,19600420,    0,    0
  550,19600421,    0,    0
  550,19600422,    1,    0
  550,19600423,    0,    0
  550,19600424,    1,    0
  550,19600425,    5,    0
  550,19600426,   15,    0
  550,19600427,    0,    0
  550,19600428,   24,    0
  550,19600429,    2,    0
  550,19600430,    0,    0
  550,19600501,    6,    0
  550,19600502,    0,    0
  550,19600503,    1,    0
  550,19600504,    0,    0
  550,19600505,    0,    0
  550,19600506,    0,    0
  550,19600507,    0,    0
  550,19600508,    0,    0
  550,19600509,    0,    0
  550,19600510,    0,    0
  550,19600511,    0,    0
  550,19600512,    0,    0
  550,19600513,   94,    0
  550,19600514,   40,    0
  550,19600515,    3,    0
  550,19600516,  130,    0
  550,19600517,    1,    0
  550,19600518,    5,    0
  550,19600519,    0,    0
  550,19600520,   46,    0
  550,19600521,    0,    0
  550,19600522,   68,    0
  550,19600523,    0,    0
  550,19600524,  103,    0
  550,19600525,    4,    0
  550,19600526,    0,    0
  550,19600527,    0,    0
  550,19600528,    0,    0
  550,19600529,    0,    0
  550,19600530,    0,    0
  550,19600531,    0,    0
  550,19600601,    0,    0
  550,19600602,    0,    0
  550,19600603,    0,    0
  550,19600604,    0,    0
  550,19600605,    0,    0
  550,19600606,    0,    0
  550,19600607,  120,    0
  550,19600608,    0,    0
  550,19600609,   21,    0
  550,19600610,    0,    0
  550,19600611,   22,    0
  550,19600612,    3,    0
  550,19600613,   43,    0
  550,19600614,    1,    0
  550,19600615,   60,    0
  550,19600616,   26,    0
  550,19600617,    2,    0
  550,19600618,    0,    0
  550,19600619,    0,    0
  550,19600620,    0,    0
  550,19600621,    4,    0
  550,19600622,    0,    0
  550,19600623,    0,    0
  550,19600624,    0,    0
  550,19600625,  168,    0
  550,19600626,    0,    0
  550,19600627,    0,    0
  550,19600628,    0,    0
  550,19600629,   59,    0
  550,19600630,   55,    0
  550,19600701,    6,    0
  550,19600702,    3,    0
  550,19600703,    0,    0
  550,19600704,    0,    0
  550,19600705,    0,    0
  550,19600706,   96,    0
  550,19600707,   13,    0
  550,19600708,   63,    0
  550,19600709,  246,    0
  550,19600710,   18,    0
  550,19600711,   90,    0
  550,19600712,   67,    0
  550,19600713,    0,    0
  550,19600714,    0,    0
  550,19600715,   30,    0
  550,19600716,    9,    0
  550,19600717,   20,    0
  550,19600718,   13,    0
  550,19600719,    7,    0
  550,19600720,   29,    0
  550,19600721,   18,    0
  550,19600722,    5,    0
  550,19600723,    5,    0
  550,19600724,    1,    0
  550,19600725,    3,    0
  550,19600726,    9,    0
  550,19600727,   14,    0
  550,19600728,    1,    0
  550,19600729,   27,    0
  550,19600730,    0,    0
  550,19600731,   20,    0
  550,19600801,   24,    0
  550,19600802,    0,    0
  550,19600803,   44,    0
  550,19600804,    0,    0
  550,19600805,    0,    0
  550,19600806,    0,    0
  550,19600807,   10,    0
  550,19600808,    0,    0
  550,19600809,    7,    0
  550,19600810,  120,    0
  550,19600811,  108,    0
  550,19600812,  132,    0
  550,19600813,   36,    0
  550,19600814,    0,    0
  550,19600815,   87,    0
  550,19600816,   64,    0
  550,19600817,   26,    0
  550,19600818,   27,    0
  550,19600819,   37,    0
  550,19600820,  122,    0
  550,19600821,   43,    0
  550,19600822,    0,    0
  550,19600823,   55,    0
  550,19600824,    3,    0
  550,19600825,   36,    0
  550,19600826,  136,    0
  550,19600827,   29,    0
  550,19600828,   19,    0
  550,19600829,   39,    0
  550,19600830,   67,    0
  550,19600831,  126,    0
  550,19600901,   89,    0
  550,19600902,   14,    0
  550,19600903,   10,    0
  550,19600904,   18,    0
  550,19600905,    5,    0
  550,19600906,   92,    0
  550,19600907,    0,    0
  550,19600908,    0,    0
  550,19600909,    1,    0
  550,19600910,    0,    0
  550,19600911,    0,    0
  550,19600912,    0,    0
  550,19600913,    0,    0
  550,19600914,    0,    0
  550,19600915,   23,    0
  550,19600916,   48,    0
  550,19600917,    8,    0
  550,19600918,    5,    0
  550,19600919,    1,    0
  550,19600920,   85,    0
  550,19600921,    7,    0
  550,19600922,    6,    0
  550,19600923,    0,    0
  550,19600924,    3,    0
  550,19600925,    1,    0
  550,19600926,    3,    0
  550,19600927,    0,    0
  550,19600928,    0,    0
  550,19600929,    1,    0
  550,19600930,    0,    0
  550,19601001,   10,    0
  550,19601002,   43,    0
  550,19601003,   11,    0
  550,19601004,   30,    0
  550,19601005,    9,    0
  550,19601006,    9,    0
  550,19601007,    5,    0
  550,19601008,    1,    0
  550,19601009,   15,    0
  550,19601010,   29,    0
  550,19601011,  113,    0
  550,19601012,  562,    0
  550,19601013,  317,    0
  550,19601014,  104,    0
  550,19601015,    0,    0
  550,19601016,    0,    0
  550,19601017,    3,    0
  550,19601018,   35,    0
  550,19601019,   24,    0
  550,19601020,    6,    0
  550,19601021,   26,    0
  550,19601022,   10,    0
  550,19601023,   25,    0
  550,19601024,   38,    0
  550,19601025,   37,    0
  550,19601026,    1,    0
  550,19601027,   68,    0
  550,19601028,    1,    0
  550,19601029,    0,    0
  550,19601030,  133,    0
  550,19601031,   84,    0
  550,19601101,   43,    0
  550,19601102,  137,    0
  550,19601103,   15,    0
  550,19601104,   92,    0
  550,19601105,   57,    0
  550,19601106,  120,    0
  550,19601107,   14,    0
  550,19601108,    0,    0
  550,19601109,    2,    0
  550,19601110,    0,    0
  550,19601111,   36,    0
  550,19601112,    1,    0
  550,19601113,    0,    0
  550,19601114,    4,    0
  550,19601115,    5,    0
  550,19601116,  105,    0
  550,19601117,    0,    0
  550,19601118,   99,    0
  550,19601119,   25,    0
  550,19601120,   30,    0
  550,19601121,   30,    0
  550,19601122,   15,    0
  550,19601123,    0,    0
  550,19601124,    8,    0
  550,19601125,   50,    0
  550,19601126,  134,    0
  550,19601127,   55,    0
  550,19601128,  103,    0
  550,19601129,    9,    0
  550,19601130,    7,    0
  550,19601201,    1,    0
  550,19601202,    6,    0
  550,19601203,    3,    0
  550,19601204,  417,    0
  550,19601205,  154,    0
  550,19601206,    3,    0
  550,19601207,   44,    0
  550,19601208,    5,    0
  550,19601209,    0,    0
  550,19601210,   28,  997
  550,19601211,   18,    0
  550,19601212,    5,    0
  550,19601213,    0,    0
  550,19601214,    0,  997
  550,19601215,   44,    4
  550,19601216,    0,  997
  550,19601217,    0,    0
  550,19601218,    0,    0
  550,19601219,    4,    0
  550,19601220,    8,    0
  550,19601221,    2,    0
  550,19601222,   18,    0
  550,19601223,    5,    0
  550,19601224,    0,    0
  550,19601225,    0,    0
  550,19601226,    3,    0
  550,19601227,   26,    0
  550,19601228,    3,    0
  550,19601229,    0,    0
  550,19601230,    1,    0
  550,19601231,   46,    0
  550,19610101,   11,    0
  550,19610102,    5,    0
  550,19610103,  104,    0
  550,19610104,   20,    0
  550,19610105,   50,    0
  550,19610106,   30,    0
  550,19610107,   95,    0
  550,19610108,   56,    0
  550,19610109,   12,    0
  550,19610110,   52,    0
  550,19610111,   30,    0
  550,19610112,    0,    0
  550,19610113,    0,    0
  550,19610114,   11,    0
  550,19610115,    0,    0
  550,19610116,    4,    0
  550,19610117,    1,    0
  550,19610118,    0,    0
  550,19610119,    0,    0
  550,19610120,   12,    0
  550,19610121,   43,    0
  550,19610122,  111,    0
  550,19610123,    4,    0
  550,19610124,    0,    0
  550,19610125,    0,    0
  550,19610126,    0,    0
  550,19610127,    2,    0
  550,19610128,   18,    0
  550,19610129,   97,    0
  550,19610130,  237,    0
  550,19610131,    4,    0
  550,19610201,   22,    0
  550,19610202,   39,    0
  550,19610203,   17,    0
  550,19610204,   49,    2
  550,19610205,   34,    0
  550,19610206,   12,    0
  550,19610207,    2,    0
  550,19610208,    2,    0
  550,19610209,   40,    0
  550,19610210,   11,    0
  550,19610211,   39,    0
  550,19610212,    5,    0
  550,19610213,    2,    0
  550,19610214,    0,    0
  550,19610215,    0,    0
  550,19610216,    2,    0
  550,19610217,    3,    0
  550,19610218,    0,    0
  550,19610219,    0,    0
  550,19610220,    0,    0
  550,19610221,    0,    0
  550,19610222,    0,    0
  550,19610223,    0,    0
  550,19610224,   33,    0
  550,19610225,   11,    0
  550,19610226,    0,    0
  550,19610227,    3,    0
  550,19610228,  215,    0
  550,19610301,   85,    0
  550,19610302,    0,    0
  550,19610303,   10,    0
  550,19610304,    1,    0
  550,19610305,    1,    0
  550,19610306,    1,    0
  550,19610307,    0,    0
  550,19610308,    3,    0
  550,19610309,    2,    0
  550,19610310,    0,    0
  550,19610311,    0,    0
  550,19610312,    0,    0
  550,19610313,    0,    0
  550,19610314,    0,    0
  550,19610315,    0,    0
  550,19610316,    1,    0
  550,19610317,    0,    0
  550,19610318,    0,    0
  550,19610319,    8,    0
  550,19610320,    4,    0
  550,19610321,   48,    0
  550,19610322,    8,    0
  550,19610323,    8,    0
  550,19610324,    0,    0
  550,19610325,    0,    0
  550,19610326,    0,    0
  550,19610327,   10,    0
  550,19610328,   11,    0
  550,19610329,    0,    0
  550,19610330,   89,    0
  550,19610331,   96,    0
  550,19610401,   21,    0
  550,19610402,   89,    0
  550,19610403,   62,    0
  550,19610404,   30,    0
  550,19610405,   56,    0
  550,19610406,    1,    0
  550,19610407,   37,    0
  550,19610408,   72,    0
  550,19610409,    0,    0
  550,19610410,    9,    0
  550,19610411,    1,    0
  550,19610412,    0,    0
  550,19610413,    0,    0
  550,19610414,   21,    0
  550,19610415,    0,    0
  550,19610416,   35,    0
  550,19610417,    7,    0
  550,19610418,   18,    0
  550,19610419,    0,    0
  550,19610420,    0,    0
  550,19610421,    1,    0
  550,19610422,   29,    0
  550,19610423,    0,    0
  550,19610424,    8,    0
  550,19610425,    1,    0
  550,19610426,    0,    0
  550,19610427,   45,    0
  550,19610428,   31,    0
  550,19610429,   96,    0
  550,19610430,    0,    0
  550,19610501,    1,    0
  550,19610502,   46,    0
  550,19610503,    9,    0
  550,19610504,   24,    0
  550,19610505,   40,    0
  550,19610506,    0,    0
  550,19610507,    9,    0
  550,19610508,   17,    0
  550,19610509,   24,    0
  550,19610510,   39,    0
  550,19610511,    8,    0
  550,19610512,    0,    0
  550,19610513,    0,    0
  550,19610514,    1,    0
  550,19610515,    0,    0
  550,19610516,    0,    0
  550,19610517,    0,    0
  550,19610518,    0,    0
  550,19610519,    4,    0
  550,19610520,   25,    0
  550,19610521,   14,    0
  550,19610522,    0,    0
  550,19610523,    0,    0
  550,19610524,    0,    0
  550,19610525,    0,    0
  550,19610526,    0,    0
  550,19610527,   28,    0
  550,19610528,    0,    0
  550,19610529,    1,    0
  550,19610530,   15,    0
  550,19610531,    1,    0
  550,19610601,    8,    0
  550,19610602,    0,    0
  550,19610603,   25,    0
  550,19610604,    0,    0
  550,19610605,    0,    0
  550,19610606,   39,    0
  550,19610607,  514,    0
  550,19610608,    0,    0
  550,19610609,   41,    0
  550,19610610,    0,    0
  550,19610611,   12,    0
  550,19610612,   74,    0
  550,19610613,  113,    0
  550,19610614,    3,    0
  550,19610615,    0,    0
  550,19610616,    0,    0
  550,19610617,    0,    0
  550,19610618,    0,    0
  550,19610619,   18,    0
  550,19610620,    0,    0
  550,19610621,    0,    0
  550,19610622,    0,    0
  550,19610623,    0,    0
  550,19610624,    0,    0
  550,19610625,    0,    0
  550,19610626,    0,    0
  550,19610627,   56,    0
  550,19610628,   13,    0
  550,19610629,    0,    0
  550,19610630,    0,    0
  550,19610701,    0,    0
  550,19610702,    0,    0
  550,19610703,   35,    0
  550,19610704,    1,    0
  550,19610705,   87,    0
  550,19610706,    6,    0
  550,19610707,    0,    0
  550,19610708,   10,    0
  550,19610709,  150,    0
  550,19610710,    1,    0
  550,19610711,    1,    0
  550,19610712,    0,    0
  550,19610713,  109,    0
  550,19610714,  215,    0
  550,19610715,    3,    0
  550,19610716,   68,    0
  550,19610717,   38,    0
  550,19610718,   27,    0
  550,19610719,    2,    0
  550,19610720,   46,    0
  550,19610721,    4,    0
  550,19610722,    1,    0
  550,19610723,    0,    0
  550,19610724,    0,    0
  550,19610725,    0,    0
  550,19610726,    0,    0
  550,19610727,    7,    0
  550,19610728,   77,    0
  550,19610729,    0,    0
  550,19610730,   23,    0
  550,19610731,    0,    0
  550,19610801,    0,    0
  550,19610802,    3,    0
  550,19610803,   50,    0
  550,19610804,   32,    0
  550,19610805,    3,    0
  550,19610806,    9,    0
  550,19610807,    0,    0
  550,19610808,    2,    0
  550,19610809,    5,    0
  550,19610810,    0,    0
  550,19610811,    0,    0
  550,19610812,   20,    0
  550,19610813,    0,    0
  550,19610814,   23,    0
  550,19610815,   28,    0
  550,19610816,   33,    0
  550,19610817,  107,    0
  550,19610818,    0,    0
  550,19610819,   70,    0
  550,19610820,   80,    0
  550,19610821,    1,    0
  550,19610822,  173,    0
  550,19610823,   64,    0
  550,19610824,    0,    0
  550,19610825,  104,    0
  550,19610826,    0,    0
  550,19610827,    0,    0
  550,19610828,    0,    0
  550,19610829,    0,    0
  550,19610830,    0,    0
  550,19610831,    0,    0
  550,19610901,    0,    0
  550,19610902,    2,    0
  550,19610903,    2,    0
  550,19610904,    0,    0
  550,19610905,   20,    0
  550,19610906,   64,    0
  550,19610907,  159,    0
  550,19610908,  113,    0
  550,19610909,    1,    0
  550,19610910,    2,    0
  550,19610911,    0,    0
  550,19610912,    3,    0
  550,19610913,    0,    0
  550,19610914,   40,    0
  550,19610915,   45,    0
  550,19610916,    0,    0
  550,19610917,    0,    0
  550,19610918,    0,    0
  550,19610919,    0,    0
  550,19610920,    1,    0
  550,19610921,   25,    0
  550,19610922,    1,    0
  550,19610923,    0,    0
  550,19610924,    1,    0
  550,19610925,    1,    0
  550,19610926,    0,    0
  550,19610927,    2,    0
  550,19610928,    6,    0
  550,19610929,  151,    0
  550,19610930,    1,    0
  550,19611001,   29,    0
  550,19611002,    3,    0
  550,19611003,    8,    0
  550,19611004,   13,    0
  550,19611005,    0,    0
  550,19611006,   13,    0
  550,19611007,    0,    0
  550,19611008,    1,    0
  550,19611009,    1,    0
  550,19611010,    0,    0
  550,19611011,    0,    0
  550,19611012,    1,    0
  550,19611013,    0,    0
  550,19611014,    1,    0
  550,19611015,    1,    0
  550,19611016,    1,    0
  550,19611017,   16,    0
  550,19611018,  262,    0
  550,19611019,  155,    0
  550,19611020,   26,    0
  550,19611021,    0,    0
  550,19611022,    0,    0
  550,19611023,   83,    0
  550,19611024,   17,    0
  550,19611025,  225,    0
  550,19611026,    8,    0
  550,19611027,   16,    0
  550,19611028,    0,    0
  550,19611029,    1,    0
  550,19611030,    6,    0
  550,19611031,    1,    0
  550,19611101,   13,    0
  550,19611102,    0,    0
  550,19611103,   69,    0
  550,19611104,   64,    0
  550,19611105,   29,    0
  550,19611106,    1,    0
  550,19611107,    2,    0
  550,19611108,    3,    0
  550,19611109,   63,    0
  550,19611110,    5,    0
  550,19611111,   21,    0
  550,19611112,    0,    0
  550,19611113,    0,    0
  550,19611114,    1,    0
  550,19611115,    0,    0
  550,19611116,    0,    0
  550,19611117,   10,    0
  550,19611118,    1,    0
  550,19611119,    0,    0
  550,19611120,    0,    0
  550,19611121,    0,    0
  550,19611122,    0,    0
  550,19611123,    0,    0
  550,19611124,   15,    0
  550,19611125,    1,    0
  550,19611126,    1,    0
  550,19611127,  156,    0
  550,19611128,  147,    0
  550,19611129,   15,    0
  550,19611130,    5,    0
  550,19611201,  266,    0
  550,19611202,  309,    0
  550,19611203,    7,    0
  550,19611204,   16,    0
  550,19611205,  266,    0
  550,19611206,   16,    0
  550,19611207,  111,    2
  550,19611208,    0,    2
  550,19611209,    3,    2
  550,19611210,   28,    0
  550,19611211,   77,    0
  550,19611212,  137,    0
  550,19611213,   12,    0
  550,19611214,  129,    0
  550,19611215,    2,    0
  550,19611216,    1,    0
  550,19611217,    0,    0
  550,19611218,    0,    0
  550,19611219,    0,    0
  550,19611220,    3,    0
  550,19611221,    4,    0
  550,19611222,   12,    0
  550,19611223,    0,    0
  550,19611224,    1,    0
  550,19611225,    1,    0
  550,19611226,    1,    0
  550,19611227,    1,    0
  550,19611228,    0,    0
  550,19611229,    0,    0
  550,19611230,    8,    0
  550,19611231,    9,    0
  550,19620101,  170,  997
  550,19620102,    2,  997
  550,19620103,    1,  997
  550,19620104,    1,    0
  550,19620105,    1,    0
  550,19620106,   13,    0
  550,19620107,   24,    0
  550,19620108,    5,    0
  550,19620109,    7,    0
  550,19620110,   30,    0
  550,19620111,   56,    0
  550,19620112,    6,    0
  550,19620113,   24,    0
  550,19620114,   55,    0
  550,19620115,   28,    0
  550,19620116,    0,    0
  550,19620117,   60,    0
  550,19620118,    0,    0
  550,19620119,    0,    0
  550,19620120,   74,    0
  550,19620121,   92,    0
  550,19620122,  158,    0
  550,19620123,    3,    0
  550,19620124,   19,    0
  550,19620125,   95,    0
  550,19620126,    5,    0
  550,19620127,   16,    0
  550,19620128,    1,    0
  550,19620129,    0,    0
  550,19620130,    0,    0
  550,19620131,    1,    0
  550,19620201,   47,    8
  550,19620202,    6,    2
  550,19620203,    2,  997
  550,19620204,    8,  997
  550,19620205,  137,    0
  550,19620206,    0,    0
  550,19620207,    2,    0
  550,19620208,   44,    0
  550,19620209,    4,    0
  550,19620210,    0,    0
  550,19620211,    9,    0
  550,19620212,   34,    0
  550,19620213,   84,    0
  550,19620214,   47,  997
  550,19620215,   19,    1
  550,19620216,   28,    0
  550,19620217,   25,    0
  550,19620218,    4,    0
  550,19620219,    1,    0
  550,19620220,    0,    0
  550,19620221,    0,    0
  550,19620222,    0,    0
  550,19620223,    0,  997
  550,19620224,    0,    0
  550,19620225,   12,    2
  550,19620226,    0,  997
  550,19620227,    0,  997
  550,19620228,    0,  997
  550,19620301,    0,  997
  550,19620302,    0,  997
  550,19620303,   32,    4
  550,19620304,    0,  997
  550,19620305,    0,    0
  550,19620306,    2,    0
  550,19620307,    1,  997
  550,19620308,    0,    0
  550,19620309,    9,    0
  550,19620310,   24,    0
  550,19620311,   67,    0
  550,19620312,   39,    0
  550,19620313,   14,    2
  550,19620314,   77,    8
  550,19620315,   35,    4
  550,19620316,    0,    2
  550,19620317,    1,  997
  550,19620318,    3,  997
  550,19620319,    0,  997
  550,19620320,    1,    0
  550,19620321,    5,    0
  550,19620322,    0,    0
  550,19620323,    7,    0
  550,19620324,    0,    0
  550,19620325,    0,    0
  550,19620326,    0,    0
  550,19620327,   15,    0
  550,19620328,    2,    0
  550,19620329,    6,    0
  550,19620330,   93,    0
  550,19620331,   55,    0
  550,19620401,    8,    0
  550,19620402,    0,    0
  550,19620403,   51,    0
  550,19620404,   68,    0
  550,19620405,   96,    0
  550,19620406,   49,    0
  550,19620407,   17,    0
  550,19620408,  151,    0
  550,19620409,   75,    0
  550,19620410,   15,    0
  550,19620411,    3,    0
  550,19620412,    3,    0
  550,19620413,    0,    0
  550,19620414,   17,    0
  550,19620415,    5,    0
  550,19620416,    0,    0
  550,19620417,   95,    0
  550,19620418,    0,    0
  550,19620419,   16,    0
  550,19620420,   45,    0
  550,19620421,   45,    0
  550,19620422,   46,    0
  550,19620423,    0,    0
  550,19620424,    0,    0
  550,19620425,    0,    0
  550,19620426,    0,    0
  550,19620427,    0,    0
  550,19620428,    0,    0
  550,19620429,    0,    0
  550,19620430,    0,    0
  550,19620501,    0,    0
  550,19620502,    2,    0
  550,19620503,    0,    0
  550,19620504,    0,    0
  550,19620505,    0,    0
  550,19620506,    4,    0
  550,19620507,   26,    0
  550,19620508,    0,    0
  550,19620509,   14,    0
  550,19620510,   86,    0
  550,19620511,    0,    0
  550,19620512,    0,    0
  550,19620513,   42,    0
  550,19620514,    2,    0
  550,19620515,   63,    0
  550,19620516,    4,    0
  550,19620517,   43,    0
  550,19620518,    0,    0
  550,19620519,    1,    0
  550,19620520,   21,    0
  550,19620521,    3,    0
  550,19620522,   42,    0
  550,19620523,   20,    0
  550,19620524,    0,    0
  550,19620525,   50,    0
  550,19620526,   65,    0
  550,19620527,   52,    0
  550,19620528,   92,    0
  550,19620529,    0,    0
  550,19620530,   35,    0
  550,19620531,    0,    0
  550,19620601,    4,    0
  550,19620602,    6,    0
  550,19620603,    0,    0
  550,19620604,    0,    0
  550,19620605,    0,    0
  550,19620606,    0,    0
  550,19620607,    0,    0
  550,19620608,    0,    0
  550,19620609,    0,    0
  550,19620610,    0,    0
  550,19620611,    0,    0
  550,19620612,    0,    0
  550,19620613,    0,    0
  550,19620614,    0,    0
  550,19620615,    0,    0
  550,19620616,    7,    0
  550,19620617,    0,    0
  550,19620618,    0,    0
  550,19620619,   88,    0
  550,19620620,    5,    0
  550,19620621,   21,    0
  550,19620622,    0,    0
  550,19620623,    0,    0
  550,19620624,    0,    0
  550,19620625,    0,    0
  550,19620626,   47,    0
  550,19620627,   27,    0
  550,19620628,    2,    0
  550,19620629,    2,    0
  550,19620630,    0,    0
  550,19620701,    1,    0
  550,19620702,    0,    0
  550,19620703,    0,    0
  550,19620704,   33,    0
  550,19620705,   34,    0
  550,19620706,   11,    0
  550,19620707,    0,    0
  550,19620708,    0,    0
  550,19620709,    0,    0
  550,19620710,    0,    0
  550,19620711,   39,    0
  550,19620712,   46,    0
  550,19620713,   49,    0
  550,19620714,    0,    0
  550,19620715,   26,    0
  550,19620716,   12,    0
  550,19620717,    2,    0
  550,19620718,    0,    0
  550,19620719,    0,    0
  550,19620720,   18,    0
  550,19620721,   87,    0
  550,19620722,    7,    0
  550,19620723,    4,    0
  550,19620724,    1,    0
  550,19620725,    0,    0
  550,19620726,   36,    0
  550,19620727,  271,    0
  550,19620728,    1,    0
  550,19620729,    0,    0
  550,19620730,    0,    0
  550,19620731,   16,    0
  550,19620801,    0,    0
  550,19620802,    4,    0
  550,19620803,    1,    0
  550,19620804,   26,    0
  550,19620805,    0,    0
  550,19620806,    0,    0
  550,19620807,  100,    0
  550,19620808,  132,    0
  550,19620809,   64,    0
  550,19620810,   29,    0
  550,19620811,    6,    0
  550,19620812,    0,    0
  550,19620813,    1,    0
  550,19620814,    0,    0
  550,19620815,   33,    0
  550,19620816,    4,    0
  550,19620817,   15,    0
  550,19620818,   64,    0
  550,19620819,    1,    0
  550,19620820,    0,    0
  550,19620821,   40,    0
  550,19620822,    0,    0
  550,19620823,    3,    0
  550,19620824,  127,    0
  550,19620825,   24,    0
  550,19620826,    0,    0
  550,19620827,    1,    0
  550,19620828,   29,    0
  550,19620829,   12,    0
  550,19620830,    1,    0
  550,19620831,    0,    0
  550,19620901,    0,    0
  550,19620902,    0,    0
  550,19620903,    0,    0
  550,19620904,    0,    0
  550,19620905,   41,    0
  550,19620906,   17,    0
  550,19620907,  156,    0
  550,19620908,    4,    0
  550,19620909,   31,    0
  550,19620910,    0,    0
  550,19620911,    0,    0
  550,19620912,   45,    0
  550,19620913,   17,    0
  550,19620914,    0,    0
  550,19620915,    1,    0
  550,19620916,    1,    0
  550,19620917,   47,    0
  550,19620918,   74,    0
  550,19620919,   72,    0
  550,19620920,    0,    0
  550,19620921,    1,    0
  550,19620922,    0,    0
  550,19620923,    0,    0
  550,19620924,    0,    0
  550,19620925,    0,    0
  550,19620926,    0,    0
  550,19620927,   29,    0
  550,19620928,    0,    0
  550,19620929,    1,    0
  550,19620930,    0,    0
  550,19621001,    4,    0
  550,19621002,    0,    0
  550,19621003,  239,    0
  550,19621004,    1,    0
  550,19621005,    2,    0
  550,19621006,    0,    0
  550,19621007,    1,    0
  550,19621008,    1,    0
  550,19621009,    0,    0
  550,19621010,    1,    0
  550,19621011,    0,    0
  550,19621012,    0,    0
  550,19621013,    0,    0
  550,19621014,    0,    0
  550,19621015,    2,    0
  550,19621016,    0,    0
  550,19621017,    0,    0
  550,19621018,    0,    0
  550,19621019,    0,    0
  550,19621020,    0,    0
  550,19621021,    0,    0
  550,19621022,    1,    0
  550,19621023,    1,    0
  550,19621024,    0,    0
  550,19621025,    0,    0
  550,19621026,   26,    0
  550,19621027,  233,    0
  550,19621028,   12,    0
  550,19621029,  149,    0
  550,19621030,    7,    0
  550,19621031,  141,    0
  550,19621101,   14,    0
  550,19621102,    0,    0
  550,19621103,   40,    0
  550,19621104,   19,    0
  550,19621105,   30,    0
  550,19621106,    1,    0
  550,19621107,   13,    0
  550,19621108,    0,    0
  550,19621109,    1,    0
  550,19621110,   19,    0
  550,19621111,    0,    0
  550,19621112,    0,    0
  550,19621113,   16,    0
  550,19621114,    2,    0
  550,19621115,   23,    0
